product_id,winsorize,features,RMSE,MAPE,Overfit_Score,method
P8,True,PRI27840_org,394832.8009460759,41.52599907813991,-0.7190216040890505,auto
P8,True,RohCOPPER1000_org,575836.6746489349,50.277881709317164,0.7682947229792673,auto
P8,True,"PRI27840_org, RohCOPPER1000_org",498032.3677055157,40.858257188738904,-0.6433445549680044,auto
P8,False,all,580381.0427190476,56.8547382536745,0.7529873572321844,auto
P8,False,PRI27840_org,588852.0839810874,47.103807611872746,-0.6414479101916548,auto
P8,False,RohCOPPER1000_org,816830.5481475581,52.70656045755946,1.4162549114029979,auto
P8,False,"PRI27840_org, RohCOPPER1000_org",742022.650275073,42.56556836978661,-0.5497829756492149,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",2497853.913742639,5.731835729632417,-0.4517992644050689,manual
P1,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3280710.314272256,6.653481418533868,-0.39681475464983607,manual
P1,True,all,3557740.6700413055,7.896791196227699,-0.4995025727853706,auto
P1,True,MAB_ELE_SHP840,4246327.880390293,9.533663584507847,-0.17899340783152318,auto
P1,True,PRI27276_org,2669926.6046357043,5.703372991518196,-0.46925741514478364,auto
P1,True,PRO27826_org,4686501.909083102,10.21944374459256,-0.42627787798450295,auto
P1,True,MAB_ELE_PRO276,6043138.658156788,13.261781196899,-0.13907617084579854,auto
P1,True,MAB_ELE_SHP1100,4769194.827347046,11.104399154057685,-0.3046548023163469,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org",2663907.089787698,6.174523671737461,-0.9129525697760575,auto
P1,True,"MAB_ELE_SHP840, PRO27826_org",3857277.765608573,8.79041967925865,-0.33572915935356873,auto
P1,True,"MAB_ELE_SHP840, MAB_ELE_PRO276",5099537.373081872,10.800712968594642,-0.054636838912336755,auto
P1,True,"MAB_ELE_SHP840, MAB_ELE_SHP1100",4607774.746867199,9.624994443170287,-0.095693326984297,auto
P1,True,"PRI27276_org, PRO27826_org",2925647.5564547563,6.4694284618685955,-0.9557929273216287,auto
P1,True,"PRI27276_org, MAB_ELE_PRO276",2528721.6069174623,5.342053320058233,-0.49686038364801366,auto
P1,True,"PRI27276_org, MAB_ELE_SHP1100",2663133.0401470135,5.8345761553839015,-0.9515307255261503,auto
P1,True,"PRO27826_org, MAB_ELE_PRO276",4610471.1117652375,10.091001868581893,-0.38050658729308395,auto
P1,True,"PRO27826_org, MAB_ELE_SHP1100",4783324.205271158,10.177113978545863,-0.39707245167609445,auto
